season,period_type,division,game_number,course_name,player_a,player_b,source_row_a,source_row_b,source_cell_a,source_cell_b,source_color,played_state,pairing_status,evidence_type,source_workbook,source_tab,source_range,source_sha256,source_era,provenance,notes
1,season,1,7,TSH,Awesome_Kris,,4,,O4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,7,TSH,Newsette,,5,,O5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,7,TSH,BadWolff,,6,,O6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,7,TSH,Amy_Sweet,,7,,O7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,7,TSH,Power25,,8,,O8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,7,TSH,Princess_Krys,,9,,O9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,7,TSH,KILL_ER_BEE,,10,,O10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,7,TSH,ChipnPutt,,11,,O11,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,Amberwave,,2,,P2,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,Awkward3Sauce,,3,,P3,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,Awesome_Kris,,4,,P4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,Newsette,,5,,P5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,BadWolff,,6,,P6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,Amy_Sweet,,7,,P7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,Power25,,8,,P8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,Princess_Krys,,9,,P9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,KILL_ER_BEE,,10,,P10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,8,LAB EASY,ChipnPutt,,11,,P11,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,Amberwave,,2,,Q2,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,Awkward3Sauce,,3,,Q3,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,Awesome_Kris,,4,,Q4,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,Newsette,,5,,Q5,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,BadWolff,,6,,Q6,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,Amy_Sweet,,7,,Q7,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,Power25,,8,,Q8,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,Princess_Krys,,9,,Q9,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,KILL_ER_BEE,,10,,Q10,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,1,9,TTH,ChipnPutt,,11,,Q11,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Yuk1N ,,14,,K14,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Kenmorefield ,,15,,K15,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,MrDachshunds81,,16,,K16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Nathaniel,,17,,K17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Wickedshack ,,18,,K18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Skorpzz ,,19,,K19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Duddy ,,20,,K20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Beanut Putter ,,21,,K21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,LazerBlazer,,22,,K22,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,1,AME,Blastforce,,23,,K23,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Yuk1N ,,14,,L14,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Kenmorefield ,,15,,L15,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,MrDachshunds81,,16,,L16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Nathaniel,,17,,L17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Wickedshack ,,18,,L18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Skorpzz ,,19,,L19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Duddy ,,20,,L20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Beanut Putter ,,21,,L21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,LazerBlazer,,22,,L22,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,2,SSH,Blastforce,,23,,L23,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,Yuk1N ,,14,,M14,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,Kenmorefield ,,15,,M15,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,MrDachshunds81,,16,,M16,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,Nathaniel,,17,,M17,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,Wickedshack ,,18,,M18,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,Skorpzz ,,19,,M19,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,Duddy ,,20,,M20,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,Beanut Putter ,,21,,M21,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
1,season,2,3,CBH,LazerBlazer,,22,,M22,,,UNKNOWN — NO SOURCE COLOR EVIDENCE,UNKNOWN — NO SOURCE COLOR EVIDENCE,NO USABLE FONT COLOR IN THIS ERA,PAST SEASONS,S1,'S1'!A1:T54,470807255cfdc177708287d76f6fbcbbca8c142dc71c8d687601628e6a2fb78e,legacy_9_course_aggregate_s1,"opponent not inferred from scores, standings, rank, row order, or adjacent players",Manual review required.
